id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19394777,#1 Cozy double room at TST for 2 person,131465801,RoCky,,Yau Tsim Mong,22.297763709367324,114.1731629681416,Private room,440,1,78,2018-08-06,5.71,12,162
19397566,Mercer Luxury Studio *1A,14861546,Tane Residence,,Central & Western,22.284608178897734,114.15142861714226,Entire home/apt,652,5,0,,,69,230
19412927,Central Lan Kwai Fong SOHO Cozy Studio,30436418,Ada & Yan Mother-Daughter Team,,Central & Western,22.280841630908647,114.15440904936176,Entire home/apt,565,1,56,2018-08-01,4.04,3,263
19415173,Golden Guesthouse - Twin Room,136119586,Justin,,Yau Tsim Mong,22.30560678491042,114.17308547477872,Private room,502,1,8,2018-06-17,0.59,6,84
19415665,SLEEEP 5 - Minimalist Capsule Hotel in Sheung Wan,99807654,Sleeep,,Central & Western,22.28432198404559,114.15110379932189,Shared room,597,1,0,,,6,67
19415666,SLEEEP 4 - Minimalist Capsule Hotel in Sheung Wan,99807654,Sleeep,,Central & Western,22.283847601461385,114.15116206304286,Shared room,597,1,0,,,6,62
19415669,SLEEEP 6 - Minimalist Capsule Hotel in Sheung Wan,99807654,Sleeep,,Central & Western,22.28570382731967,114.15121376406891,Shared room,597,1,0,,,6,71
19416704,Mercer Luxury Studio *1B,14861546,Tane Residence,,Central & Western,22.285282748228695,114.15300634014218,Entire home/apt,620,60,1,2017-07-30,0.08,69,355
19428531,單人套房 獨立浴室 (特惠月租),30098437,Dragon Hostel,,Yau Tsim Mong,22.321079497976314,114.16958788846672,Private room,165,28,1,2018-07-21,1,49,230
19429191,Single Room Shared Bathroom (Monthly Rental),30098437,Dragon Hostel,,Yau Tsim Mong,22.319193055425533,114.16963992406086,Private room,173,28,0,,,49,319
19440491,"獨立套房，可煮飯，有冰箱，洗衣機，電視，獨立廚衛，冷氣等，近巴士站,可長短租，有優惠",121801614,Suet Ham,,North,22.51809577009269,114.1263348190591,Entire home/apt,283,1,17,2018-03-25,1.29,2,136
19440883,"Studio in Central, next to Soho",136311705,Ekaterina,,Central & Western,22.283582449465957,114.14912407272861,Entire home/apt,314,5,6,2018-03-28,0.45,1,0
19441136,Rare GREENY & SPACIOUS apt. in the center of TST,30982996,LoLo,,Yau Tsim Mong,22.300300227194995,114.17517796735966,Entire home/apt,1083,2,0,,,2,0
19442332,Most Convenient TST Apt 2.0,2441530,Sean,,Yau Tsim Mong,22.29738751106273,114.16971432477983,Entire home/apt,887,3,14,2018-07-09,1.12,14,342
19442489,JordanAustinKowloon/NewRenoCosyRoom/+Balcony,20977137,Dzd,,Yau Tsim Mong,22.307559215485842,114.16641102985947,Entire home/apt,652,2,59,2018-08-02,4.99,4,103
19445231,Hollywood Road Soho 1 bedroom,5952257,Edward,,Central & Western,22.28270636222227,114.15331856280882,Entire home/apt,942,2,32,2018-08-05,2.39,1,60
19445829,Clean and cozy with own roof garden,186148,Tanja,,Central & Western,22.28561896248789,114.14067243449544,Entire home/apt,754,5,6,2018-04-08,0.45,1,44
19452030,#6 Cozy Twin Room at TST for 2 Person,131465801,RoCky,,Yau Tsim Mong,22.295996880976293,114.17126923205075,Private room,432,1,69,2018-08-11,5.02,12,164
19458128,Modern cozy condo in the heart of Kowloon,34475596,Andy,,Yau Tsim Mong,22.304014005419216,114.17212547632136,Entire home/apt,785,7,0,,,1,0
19459501,Luxury apartment in heart of Wan Chai (w/ seaview),134328082,Dave,,Wan Chai,22.27856622918681,114.17436118054965,Entire home/apt,754,2,29,2018-08-09,2.13,1,93
19460908,Simple Cottage 小木屋度假營,136507422,小,,Yuen Long,22.447903442056862,114.0577542203401,Entire home/apt,1860,1,0,,,1,364
19462409,Quarry Bay Apartment with All You Need 香港岛地铁附近两房一厅,31469065,Lisa,,Eastern,22.284488249999775,114.21304609517865,Private room,502,2,0,,,1,0
19462720,Mercer Luxury Studio *2B,14861546,Tane Residence,,Central & Western,22.28450351612961,114.15243770331986,Entire home/apt,620,60,0,,,69,364
19462750,Apartment with huge balcony & sea view !,32219230,Nausicaa,,Wan Chai,22.286886893532085,114.19031657777444,Entire home/apt,392,2,2,2017-07-07,0.15,2,0
19464395,"Beautiful 3 BR Apt, Ladies Market, 2 mins from MTR",126554746,Edward,,Yau Tsim Mong,22.318373112296346,114.17146533961468,Entire home/apt,950,2,61,2018-08-14,4.51,2,53
19465989,Causeway bay/wan chai in Awesome location..,68920103,Catharine,,Wan Chai,22.280535960401867,114.18401327669687,Entire home/apt,424,1,78,2018-08-04,5.72,1,53
19467176,Cosy Wan Chai apartment with private rooftop,47598307,Yannick,,Wan Chai,22.278085858563827,114.17559146485488,Entire home/apt,754,5,0,,,1,0
19467325,Ideal apt in soho area for 4 - 6!,47593894,Karius,,Central & Western,22.284340856351594,114.15117668277028,Entire home/apt,1099,4,28,2018-06-17,2.08,8,145
19469924,尖沙咀地鐵站3分鐘鐘北歐風裝修合10-12人,50172398,Gloria,,Yau Tsim Mong,22.299677470616277,114.17408169397034,Entire home/apt,2002,1,51,2018-08-01,3.73,14,67
19471730,Warm apartment near MTR,37031267,Michelle&May,,Yau Tsim Mong,22.29796429669862,114.17592689811633,Entire home/apt,487,1,65,2018-07-31,4.76,9,263
19477371,#8 Cozy Double bed with private bathroom for 2 Pax,131465801,RoCky,,Yau Tsim Mong,22.29872757231278,114.17186449662543,Private room,440,1,51,2018-08-08,3.74,12,160
19477698,Scenic & Luxury One Bed Apt by Wan Chai MTR,2676670,Aaron,,Wan Chai,22.27659554766408,114.17136709349533,Entire home/apt,903,3,6,2017-09-16,0.44,1,0
19477872,"Soho Luxury Apt, New Renos *4A",14861546,Tane Residence,,Central & Western,22.283539467890133,114.15206860157548,Entire home/apt,628,60,0,,,69,345
19477962,Private room+condo all to yourself in WanChai,136685319,Stella,,Wan Chai,22.275605437133898,114.17641550295313,Entire home/apt,353,1,5,2018-03-30,0.49,1,0
19477998,Po Thai Luxury Studio *3D-A,14861546,Tane Residence,,Central & Western,22.28521838664368,114.14791627671055,Entire home/apt,636,60,0,,,69,364
19481654,❤️ Comfy Studio Room @ 1min to MK MTR & East Rail,68260785,Jack,,Yau Tsim Mong,22.31807644231043,114.17084232608696,Entire home/apt,479,28,10,2018-07-30,0.75,18,260
19481743,❤️SuperHost's Comfy Studio Room 1min to MK MTR,68260785,Jack,,Yau Tsim Mong,22.320064556349568,114.17102474318797,Entire home/apt,424,28,6,2018-07-02,0.47,18,45
19482010,❤️SUPERHOST– Comfy Studio Room @ 1min to MK MTR,68260785,Jack,,Yau Tsim Mong,22.316695699415398,114.17118915034335,Entire home/apt,400,28,8,2018-03-13,0.63,18,272
19487617,4C11 Wan Chai Cozy Warm Center Studio 4ppl,22284221,Claudia,,Wan Chai,22.27960122361454,114.17523210424547,Entire home/apt,597,1,25,2018-07-27,1.88,2,45
19489709,Cebu Hotel Deluxe Family Room #2 Ensuite Bathroom,32819217,Cebu,,Yau Tsim Mong,22.297000644459587,114.1711926579393,Private room,400,1,26,2018-08-11,1.97,15,38
19490218,Great location in the middle of Central,40687294,George,,Central & Western,22.282081214801988,114.15507709055596,Private room,432,7,0,,,1,178
19492150,"Bright, peaceful flat overlooking the Bay",136836427,Garry,,Islands,22.21734941086105,114.10643362180005,Entire home/apt,361,10,4,2018-01-10,0.38,1,12
19492416,Escape to Nature in Hoi Ha,136326017,Derek,,Tai Po,22.462262294522926,114.32744691687877,Entire home/apt,3203,1,5,2018-07-01,0.47,1,76
19492768,"Sunny studio with balcony, centrally located",536397,Rimma,,Wan Chai,22.27601983134405,114.17239744235322,Entire home/apt,997,2,25,2018-07-30,1.97,1,296
19493547,Peace & Quiet in Chinese Village w/ Outdoor Space,28341566,Evelyn,,Islands,22.26690372021197,113.99209696200292,Entire home/apt,502,3,4,2017-12-31,0.30,1,0
19494969,Hygge in Hong Kong,1014250,Laura,,Wan Chai,22.283177532319492,114.1918031034218,Entire home/apt,981,5,2,2017-07-22,0.15,1,0
19495904,2BR FLAT @ SOHO - 半山蘇豪兩房,7389668,Ron,,Central & Western,22.281761773110723,114.15214231040524,Entire home/apt,997,7,10,2018-02-20,0.80,1,38
19496317,Sheung Wan Flat Share Room (21d),67709885,Morgan,,Central & Western,22.286422835386286,114.15279667230891,Private room,165,31,0,,,73,135
19496492,One bedroom apartment,79389372,Maria,,Wan Chai,22.277930396291218,114.18779873282611,Entire home/apt,298,1,0,,,1,0
19497327,Home away from home,21429066,Simrin,,Central & Western,22.286968254184323,114.14533479849898,Private room,502,1,0,,,2,0
19499185,Cozy Room in the Heart of SoHo,107084407,Josh,,Central & Western,22.284023534892377,114.14897824039538,Private room,298,2,2,2017-07-14,0.15,1,0
19507754,Private Double Room,130971796,Vivian,,Yau Tsim Mong,22.29801546869313,114.17181134754604,Private room,400,1,11,2017-11-19,0.82,3,0
19507833,Home away from home,21429066,Simrin,,Central & Western,22.286749280402308,114.14552793456899,Private room,777,1,0,,,2,0
19512603,Promotional Price! Urban apt in the Heart of HK!,25665568,Mary,,Wan Chai,22.278945508453194,114.17479422925082,Entire home/apt,997,4,51,2018-07-28,3.94,11,356
19514501,葵青區 全海景 Happy CoWorking 出勤 旅遊 青衣城往香港站16分鐘 共用工作空间,135766311,B-Water,,Kwai Tsing,22.349274211733942,114.10930166701287,Shared room,298,1,7,2018-02-17,0.59,19,181
19532595,Bright and comfy room in Sai Ying Pun,14558988,Morgane,,Central & Western,22.284127494076156,114.14104639081846,Private room,447,3,2,2017-12-31,0.15,1,0
19532955,Local Home # 2BR TST,6389428,Chris,,Yau Tsim Mong,22.301455825753216,114.17352601933426,Entire home/apt,997,1,4,2018-05-28,0.41,9,105
19533725,Comfy place in Fanling,13365073,Ny,,North,22.490365059230378,114.14151891887533,Private room,181,2,1,2017-10-23,0.10,1,0
19534022,Secret deal New cosy APT 3pax 1min MTR/subway,137207993,Virginie,,Yau Tsim Mong,22.30456941027359,114.17158325216788,Entire home/apt,400,1,100,2018-08-12,7.26,1,329
19534110,Bright and Airy Retreat,190814,Jo,,Central & Western,22.285839240375093,114.13955676712385,Entire home/apt,942,300,4,2018-01-04,0.40,1,179
19534886,Spacious 1 bedroom in Soho/Sheung Wan,11129766,Charles,,Central & Western,22.2834123348523,114.15002398703889,Entire home/apt,777,2,13,2018-08-05,1.08,1,0
19537024,Homey Cozy studio in Happy Valley,76263915,Jess,,Wan Chai,22.26851981679691,114.18514365619038,Entire home/apt,699,2,25,2018-07-08,1.88,17,328
19537999,Spacious Room in Cozy Aparment!,52080287,Natalia,,Wan Chai,22.276201181851963,114.17412940933984,Private room,432,2,6,2018-02-19,0.51,1,58
19540075,Perfect TST apt for long term stay or interns,2441530,Sean,,Yau Tsim Mong,22.297427696873328,114.16945627942835,Entire home/apt,887,7,1,2017-07-30,0.08,14,364
19541773,乘MTR到市區 只20分鐘 郊區 清新空氣 旅遊 出張 展覽 800多尺 全海景 休閒共用工作空間,135766311,B-Water,,Kwai Tsing,22.350694487556304,114.10995683010648,Shared room,181,5,6,2017-12-17,0.45,19,181
19543671,Spacious renovated studio in Soho,4199374,Yoli,,Central & Western,22.28410218510715,114.15071982367546,Entire home/apt,683,2,13,2018-07-30,1.00,1,9
19544314,Anna's Studio,137277178,Anna,,Central & Western,22.285248452879205,114.15007530198189,Entire home/apt,447,1,5,2018-02-08,0.37,1,223
19544827,Neat Seaview Room Kennedy Town near HKU 堅尼地城海景房近港大,32488380,Mia,,Central & Western,22.282305512349453,114.12867481078058,Private room,353,3,67,2018-08-11,5.05,1,79
19544910,"(Mong Kok) Quiet 2BR,1-6ppl, 1-2 mins MTR station",123529877,Kely,,Yau Tsim Mong,22.319372389135722,114.17157951547003,Entire home/apt,989,1,28,2018-07-10,2.15,4,147
19547651,"LRJL-6 Mongkok,comfy cozy room with bath,AC",39890192,Laura,,Yau Tsim Mong,22.32263537821387,114.16827552899947,Private room,283,1,65,2018-07-31,4.84,16,140
19547843,Single room shared bathroom 5 min walk MTR Mongkok,135868257,Mui Heung,,Yau Tsim Mong,22.323337045812817,114.16543494015572,Private room,196,2,18,2018-07-29,1.35,7,57
19548280,MongKok double room shared toilet 5 min walk MTR,135868257,Mui Heung,,Yau Tsim Mong,22.32458781352699,114.16572268136377,Private room,243,2,22,2018-07-31,1.65,7,95
19554225,47C Tanford 2 bedroom sea view apartment,30670034,Travina,,Islands,22.293621749609862,113.95133438625271,Entire home/apt,777,28,1,2017-08-16,0.08,7,287
19559079,Cozy and fully furnished apartment in Happy Valley,82230899,Kinki,,Wan Chai,22.26710678588105,114.18423874943915,Entire home/apt,502,2,1,2017-08-14,0.08,1,33
19559179,Master Bedroom W/ Private Bathroom in 3BR,99098047,Clara,,Wan Chai,22.27885039764095,114.17224340999431,Private room,400,2,9,2017-09-05,0.67,2,0
19559182,#2 Cozy DoubleRoom near TST MTR,131465801,RoCky,,Yau Tsim Mong,22.296619605380677,114.17331870139967,Private room,353,1,75,2018-08-15,5.57,12,159
19562806,New Style Deluxe apartment,44063634,Herman,,Eastern,22.26510282323434,114.2453649257954,Entire home/apt,801,2,0,,,1,0
19567497,Bohemian lamma getaway,96795082,Tanya,,Islands,22.22408004357344,114.11741613242933,Entire home/apt,471,3,6,2018-07-27,0.52,1,45
19574720,Golden Guesthouse - Deluxe Twin Room,136119586,Justin,,Yau Tsim Mong,22.304993588508612,114.17189919247757,Private room,801,1,26,2018-07-15,1.94,6,328
19574893,Golden Guesthouse - Single Room 1,136119586,Justin,,Yau Tsim Mong,22.305393021452932,114.17076964726253,Private room,298,1,21,2018-07-15,1.64,6,355
19575020,Golden Guesthouse - Single Room 2,136119586,Justin,,Yau Tsim Mong,22.30630313951205,114.17132196230328,Private room,298,1,15,2018-05-19,1.09,6,347
19575093,Golden Guesthouse - Single Room 3,136119586,Justin,,Yau Tsim Mong,22.30622302021086,114.17236265093712,Private room,298,1,15,2018-06-17,1.11,6,358
19575312,Golden Guesthouse - Full House,136119586,Justin,,Yau Tsim Mong,22.304542014684355,114.17073973558657,Entire home/apt,2198,1,1,2017-07-15,0.08,6,359
19575798,Loplus@Hennessy Serviced Apartments Wanchai 344'sf,120049791,Paulus,,Wan Chai,22.279939935571104,114.18083014548657,Entire home/apt,950,30,1,2017-12-24,0.13,9,362
19576078,Loplus@Hennessy Serviced Apartments Wanchai 335'sf,120049791,Paulus,,Wan Chai,22.278108203972916,114.18005632923686,Entire home/apt,934,30,0,,,9,328
19576234,Bright & Cozy 2BR (10min walk to Causeway Bay),3698876,John,,Wan Chai,22.284793929815994,114.19224616136874,Entire home/apt,1099,4,14,2018-08-13,1.06,2,16
19578787,Room with panoramic seaview,32663675,June,,Tai Po,22.457407859096794,114.21077295666151,Private room,589,1,0,,,1,0
19579901,Cebu Hotel Deluxe Double Room & Ensuite Bathroom#5,32819217,Cebu,,Yau Tsim Mong,22.296000968934006,114.17242659134574,Private room,330,1,14,2018-07-03,1.61,15,42
19581614,Sweet home 1min near MTR station,72865644,Yan,,Sham Shui Po,22.33164571295418,114.16375692792504,Private room,298,20,45,2018-06-10,3.47,2,174
19586991,Bright flat in Mid Levels close to escalators,16521371,Romain,,Central & Western,22.2813697111756,114.15078184099812,Entire home/apt,565,3,2,2017-10-01,0.19,1,0
19588013,2018年場地最佳CoWorking 旅遊 出張 全海景工作休閒共用空間,135766311,B-Water,,Kwai Tsing,22.34799175780091,114.11179559983675,Shared room,267,1,9,2018-04-21,0.71,19,181
19596489,3BR Apt W/ Private Rooftop,99098047,Clara,,Wan Chai,22.279595112376,114.17290456592242,Entire home/apt,887,4,2,2017-08-29,0.17,2,0
19602995,SOHO 38 - Heart of Central,137258099,Christa,,Central & Western,22.27933880830485,114.15215015235182,Entire home/apt,1201,3,6,2018-07-07,0.45,1,3
19611001,Lux Studio in Wanchai,9774294,Steve,,Wan Chai,22.274662716151177,114.1723744752689,Entire home/apt,903,2,2,2017-10-23,0.15,3,0
19611768,Spacious and cosy and apartment in Wanchai,12381100,Murphy,,Wan Chai,22.272848641641808,114.17255535409573,Entire home/apt,691,5,4,2017-09-17,0.30,1,45
19613074,Relaxing oasis in the middle of a concrete jungle,44457119,Sally,,Central & Western,22.280871440777474,114.14467840655556,Entire home/apt,2002,2,2,2018-04-06,0.27,1,0
19615240,One Bed Apartment in Great Location,16325733,Sean,,Central & Western,22.281951217669064,114.15041891105777,Entire home/apt,754,5,18,2018-08-14,1.40,1,63
19625621,环境优雅高档住宅小区 适合国内旅游人士,110270026,星,,Sai Kung,22.30352327143507,114.25113318461982,Shared room,589,1,0,,,2,0
19627557,高品质公寓，一居室，家私家电齐全，欢迎光临！,112630525,Berg,,Tsuen Wan,22.395868480722296,114.11022424806106,Entire home/apt,769,1,1,2018-03-20,0.20,1,0
19643056,Bright/Clean Apartment on Flower Market near Metro,66675109,Renaud,,Yau Tsim Mong,22.324520674218114,114.16839732781582,Entire home/apt,298,14,1,2017-08-19,0.08,1,0
19643909,"P0109-YMT MTR Exit C 1min, Two Rooms, night market",2425700,Stanley,,Yau Tsim Mong,22.310964844899157,114.1695209606078,Entire home/apt,832,1,31,2018-07-25,2.31,26,328
19645700,Comfortable 2 BR Spacious Flat - Midlevels,138276000,Lee,,Central & Western,22.283459867845178,114.14654949182862,Entire home/apt,903,2,0,,,1,0
19654057,The Edition at Causeway Bay,55790334,Jordan,,Wan Chai,22.278228699646334,114.18011575760474,Entire home/apt,581,1,79,2018-08-14,5.95,7,76
19660710,56F Tanford mountain view 2 bedroom apartment,30670034,Travina,,Islands,22.291231438345854,113.95087738539539,Entire home/apt,777,28,0,,,7,84
19662166,"Comfy, Central apartment in Soho 5 min from LKF",135967494,Tessa,,Central & Western,22.282190645731635,114.15353156652293,Entire home/apt,400,2,11,2018-06-04,0.88,1,19
19662731,Cozy Room @ Shopping Park &Exhibition center 2,136671601,Owen,,North,22.53346641948611,114.12158569518765,Private room,133,1,0,,,1,0
19663610,Modern 2 Double Bedroom Apartment in Sheung Wan,138451870,Lydia,,Central & Western,22.28657908017302,114.14506454826163,Entire home/apt,903,3,3,2018-02-22,0.23,1,128
19666631,1min MTR@尖沙咀優雅大床房 Premier Double room,127547159,Jennifer,,Yau Tsim Mong,22.299004584189102,114.17223660742756,Private room,385,1,14,2018-04-08,1.10,6,40
19667593,Tsim Sha Tsui DREAM HOUSE(GARDEN VIEW),133337909,Sin Young,,Yau Tsim Mong,22.298743981090933,114.17640760709712,Private room,361,1,17,2018-08-04,1.28,2,173
19675948,Windowsill 空中窗台 close to everything metro citygate,54005416,Sky,,Islands,22.290628970624702,113.93961098286596,Shared room,298,1,26,2018-08-09,1.94,5,346
19682813,Cosy and modern apartment in Soho,17513111,Segolene,,Central & Western,22.28174289093455,114.15250765964119,Entire home/apt,903,2,9,2018-06-24,0.79,1,52
19684176,DESIGNER RESIDENCE IN THE HEART OF HONG KONG,43578814,Mikayla,,Central & Western,22.2843658156951,114.14885548786843,Entire home/apt,997,2,0,,,1,0
19691842,3BR/1Wsh+1Bthrm/MongkokMTR/CleanCozy旺角女人街高層靚景方便清靜,12486871,Lily/Deacon,,Yau Tsim Mong,22.317921533200476,114.17166258590046,Entire home/apt,1177,1,32,2018-07-11,2.55,4,274
19693708,Relaxing shelter in the heart of Hong Kong.,133587508,David,,Central & Western,22.28801052281382,114.13909799730537,Entire home/apt,801,3,1,2017-08-25,0.08,1,0
19696658,"TST Perfectly Located, Cozy Apt, 1min to MTR 10Pax",138757194,Ellen,,Yau Tsim Mong,22.298890770876586,114.17208650382524,Entire home/apt,1303,1,59,2018-08-01,4.47,1,134
19702748,Soho East hk (taikoo next),6504006,Chile,,Eastern,22.28103605117297,114.22165126524003,Entire home/apt,1201,14,0,,,12,0
